awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,network_id,participant_id,trial_maker_id,module_id,_on_create_called,_on_deploy_called,ready_for_trials,key,degree,child_id,parent_id,seed,definition,context,participant_group,block,propagate_failure,n_viable_trials,class,object_type
False,{},1226,2023-08-04 07:43:22,False,,,SRENode,57,,SRE_chain,SRE_chain,True,True,True,,17,1258.0,1189.0,"{""previous_sample"": {""obtained_response"": ""It was pleasant to be able to catch up with my friends over coffee."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""It was pleasant to be able to catch up with my friends over coffee."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1227,2023-08-04 07:43:23,False,,,SRENode,2,,SREPractice,SREPractice,True,True,True,,41,1248.0,1221.0,"{""previous_sample"": {""obtained_response"": ""I really understand that you`re struggling right now."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I really understand that you`re struggling right now."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1228,2023-08-04 07:43:34,False,,,SRENode,78,,SRE_chain,SRE_chain,True,True,True,,13,1254.0,1160.0,"{""previous_sample"": {""obtained_response"": ""What a wonderful sunset this evening."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""What a wonderful sunset this evening."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1229,2023-08-04 07:43:36,False,,,SRENode,6,,SRE_chain,SRE_chain,True,True,True,,9,1358.0,1126.0,"{""previous_sample"": {""obtained_response"": ""laboured"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""laboured"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1230,2023-08-04 07:43:38,False,,,SRENode,1,,SREPractice,SREPractice,True,True,True,,34,1269.0,1198.0,"{""previous_sample"": {""obtained_response"": ""I cannot wait to see the movie!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I cannot wait to see the movie!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1231,2023-08-04 07:43:57,False,,,SRENode,10,,SRE_chain,SRE_chain,True,True,True,,14,1267.0,1223.0,"{""previous_sample"": {""obtained_response"": ""I cannot wait to find out more!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I cannot wait to find out more!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1232,2023-08-04 07:43:59,False,,,SRENode,41,,SRE_chain,SRE_chain,True,True,True,,10,1259.0,1114.0,"{""previous_sample"": {""obtained_response"": ""The scene was one of huge devastation, with collapsed buildings and dead bodies strewn liberally."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""The scene was one of huge devastation, with collapsed buildings and dead bodies strewn liberally."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1233,2023-08-04 07:44:04,False,,,SRENode,50,,SRE_chain,SRE_chain,True,True,True,,11,1302.0,1111.0,"{""previous_sample"": {""obtained_response"": ""Thank you so much that was so kind."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Thank you so much that was so kind."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1234,2023-08-04 07:44:04,False,,,SRENode,66,,SRE_chain,SRE_chain,True,True,True,,11,1280.0,1136.0,"{""previous_sample"": {""obtained_response"": ""I don`t know if we should go this way."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I don`t know if we should go this way."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1235,2023-08-04 07:44:10,False,,,SRENode,54,,SRE_chain,SRE_chain,True,True,True,,9,1266.0,798.0,"{""previous_sample"": {""obtained_response"": ""I`m not sure I trust their motives."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I`m not sure I trust their motives."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1236,2023-08-04 07:44:12,False,,,SRENode,72,,SRE_chain,SRE_chain,True,True,True,,15,1277.0,1177.0,"{""previous_sample"": {""obtained_response"": ""OMG, Look at that over there!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""OMG, Look at that over there!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1237,2023-08-04 07:44:22,False,,,SRENode,59,,SRE_chain,SRE_chain,True,True,True,,12,1318.0,1167.0,"{""previous_sample"": {""obtained_response"": ""uncertain"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""uncertain"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1238,2023-08-04 07:44:29,False,,,SRENode,92,,SRE_chain,SRE_chain,True,True,True,,21,1290.0,1209.0,"{""previous_sample"": {""obtained_response"": ""Oh my god, I cannot wait!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Oh my god, I cannot wait!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1239,2023-08-04 07:44:36,False,,,SRENode,53,,SRE_chain,SRE_chain,True,True,True,,9,1440.0,912.0,"{""previous_sample"": {""obtained_response"": ""May I have some sweets from the shop?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""May I have some sweets from the shop?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1240,2023-08-04 07:44:38,False,,,SRENode,8,,SRE_chain,SRE_chain,True,True,True,,16,1286.0,1171.0,"{""previous_sample"": {""obtained_response"": ""Hmm, tell me a little bit more?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Hmm, tell me a little bit more?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1241,2023-08-04 07:44:42,False,,,SRENode,13,,SRE_chain,SRE_chain,True,True,True,,10,1253.0,973.0,"{""previous_sample"": {""obtained_response"": ""I am so pleased that you told me about this job."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am so pleased that you told me about this job."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1242,2023-08-04 07:44:49,False,,,SRENode,31,,SRE_chain,SRE_chain,True,True,True,,10,1324.0,1159.0,"{""previous_sample"": {""obtained_response"": ""I hope that you`re doing okay?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I hope that you`re doing okay?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1243,2023-08-04 07:45:00,False,,,SRENode,19,,SRE_chain,SRE_chain,True,True,True,,10,1292.0,1077.0,"{""previous_sample"": {""obtained_response"": ""He stopped what he was doing and managed to rescue my dog from oncoming traffic."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""He stopped what he was doing and managed to rescue my dog from oncoming traffic."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1244,2023-08-04 07:45:20,False,,,SRENode,91,,SRE_chain,SRE_chain,True,True,True,,14,1278.0,1224.0,"{""previous_sample"": {""obtained_response"": ""appreciative"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""appreciative"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1245,2023-08-04 07:45:23,False,,,SRENode,90,,SRE_chain,SRE_chain,True,True,True,,9,1384.0,1091.0,"{""previous_sample"": {""obtained_response"": ""Oh my, I really appreciate that!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Oh my, I really appreciate that!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1246,2023-08-04 07:45:24,False,,,SRENode,42,,SRE_chain,SRE_chain,True,True,True,,13,1410.0,1213.0,"{""previous_sample"": {""obtained_response"": ""annoyed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""annoyed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1247,2023-08-04 07:45:26,False,,,SRENode,87,,SRE_chain,SRE_chain,True,True,True,,9,1256.0,1134.0,"{""previous_sample"": {""obtained_response"": ""Well done for passing your exams."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Well done for passing your exams."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1248,2023-08-04 07:45:34,False,,,SRENode,2,,SREPractice,SREPractice,True,True,True,,42,1274.0,1227.0,"{""previous_sample"": {""obtained_response"": ""restless"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""restless"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1249,2023-08-04 07:45:36,False,,,SRENode,47,,SRE_chain,SRE_chain,True,True,True,,16,1327.0,1052.0,"{""previous_sample"": {""obtained_response"": ""I`m not sure what to tell you."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I`m not sure what to tell you."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1250,2023-08-04 07:45:45,False,,,SRENode,9,,SRE_chain,SRE_chain,True,True,True,,10,1319.0,1200.0,"{""previous_sample"": {""obtained_response"": ""The girl hurt her friend`s feelings."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""The girl hurt her friend`s feelings."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1251,2023-08-04 07:45:46,False,,,SRENode,64,,SRE_chain,SRE_chain,True,True,True,,17,1545.0,1008.0,"{""previous_sample"": {""obtained_response"": ""We knew we would be able to summit the mountain when, after the first few hours of hard slog, the path became much easier."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""We knew we would be able to summit the mountain when, after the first few hours of hard slog, the path became much easier."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1252,2023-08-04 07:45:46,False,,,SRENode,27,,SRE_chain,SRE_chain,True,True,True,,16,1415.0,1166.0,"{""previous_sample"": {""obtained_response"": ""Fantastic, I`ll see you then!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Fantastic, I`ll see you then!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1253,2023-08-04 07:45:51,False,,,SRENode,13,,SRE_chain,SRE_chain,True,True,True,,11,1449.0,1241.0,"{""previous_sample"": {""obtained_response"": ""grateful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""grateful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1254,2023-08-04 07:46:10,False,,,SRENode,78,,SRE_chain,SRE_chain,True,True,True,,14,1337.0,1228.0,"{""previous_sample"": {""obtained_response"": ""desirous"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""desirous"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1255,2023-08-04 07:46:10,False,,,SRENode,46,,SRE_chain,SRE_chain,True,True,True,,15,1270.0,1119.0,"{""previous_sample"": {""obtained_response"": ""enthusiastic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""enthusiastic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1256,2023-08-04 07:46:12,False,,,SRENode,87,,SRE_chain,SRE_chain,True,True,True,,10,1597.0,1247.0,"{""previous_sample"": {""obtained_response"": ""praising"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""praising"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1257,2023-08-04 07:46:17,False,,,SRENode,67,,SRE_chain,SRE_chain,True,True,True,,15,1372.0,1211.0,"{""previous_sample"": {""obtained_response"": ""I felt so happy to find out that my friend was feeling better."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I felt so happy to find out that my friend was feeling better."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1258,2023-08-04 07:46:21,False,,,SRENode,57,,SRE_chain,SRE_chain,True,True,True,,18,1300.0,1226.0,"{""previous_sample"": {""obtained_response"": ""friendly"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""friendly"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1259,2023-08-04 07:46:25,False,,,SRENode,41,,SRE_chain,SRE_chain,True,True,True,,11,1288.0,1232.0,"{""previous_sample"": {""obtained_response"": ""worried"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""worried"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1260,2023-08-04 07:46:30,False,,,SRENode,79,,SRE_chain,SRE_chain,True,True,True,,11,1336.0,956.0,"{""previous_sample"": {""obtained_response"": ""It`s just something we need to do."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""It`s just something we need to do."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1261,2023-08-04 07:46:39,False,,,SRENode,38,,SRE_chain,SRE_chain,True,True,True,,9,1387.0,1074.0,"{""previous_sample"": {""obtained_response"": ""amazing"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""amazing"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1262,2023-08-04 07:46:39,False,,,SRENode,18,,SRE_chain,SRE_chain,True,True,True,,11,1497.0,1188.0,"{""previous_sample"": {""obtained_response"": ""compassionate"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""compassionate"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1263,2023-08-04 07:46:42,False,,,SRENode,76,,SRE_chain,SRE_chain,True,True,True,,11,1373.0,1075.0,"{""previous_sample"": {""obtained_response"": ""I am really sorry that this happened."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am really sorry that this happened."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1264,2023-08-04 07:46:50,False,,,SRENode,83,,SRE_chain,SRE_chain,True,True,True,,17,1304.0,1222.0,"{""previous_sample"": {""obtained_response"": ""I shook as the dog began to growl at me."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I shook as the dog began to growl at me."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1265,2023-08-04 07:46:52,False,,,SRENode,29,,SRE_chain,SRE_chain,True,True,True,,16,1329.0,1185.0,"{""previous_sample"": {""obtained_response"": ""The cat looked bereft, searching everywhere for her recently deceased kittens."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""The cat looked bereft, searching everywhere for her recently deceased kittens."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1266,2023-08-04 07:46:52,False,,,SRENode,54,,SRE_chain,SRE_chain,True,True,True,,10,1316.0,1235.0,"{""previous_sample"": {""obtained_response"": ""suspicious"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""suspicious"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1267,2023-08-04 07:47:01,False,,,SRENode,10,,SRE_chain,SRE_chain,True,True,True,,15,1334.0,1231.0,"{""previous_sample"": {""obtained_response"": ""excited"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""excited"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1268,2023-08-04 07:47:07,False,,,SRENode,39,,SRE_chain,SRE_chain,True,True,True,,13,1505.0,1135.0,"{""previous_sample"": {""obtained_response"": ""broad-minded"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""broad-minded"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1269,2023-08-04 07:47:27,False,,,SRENode,1,,SREPractice,SREPractice,True,True,True,,35,1287.0,1230.0,"{""previous_sample"": {""obtained_response"": ""excited"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""excited"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1270,2023-08-04 07:47:27,False,,,SRENode,46,,SRE_chain,SRE_chain,True,True,True,,16,1407.0,1255.0,"{""previous_sample"": {""obtained_response"": ""We have potential and we will finish this project!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""We have potential and we will finish this project!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1271,2023-08-04 07:47:31,False,,,SRENode,5,,SRE_chain,SRE_chain,True,True,True,,6,1427.0,1117.0,"{""previous_sample"": {""obtained_response"": ""He looked down at me and smirked."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""He looked down at me and smirked."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1272,2023-08-04 07:47:44,False,,,SRENode,4,,SRE_chain,SRE_chain,True,True,True,,14,1297.0,848.0,"{""previous_sample"": {""obtained_response"": ""I will definitely take those mistakes into account, when I calculate your bill."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I will definitely take those mistakes into account, when I calculate your bill."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1273,2023-08-04 07:48:20,False,,,SRENode,56,,SRE_chain,SRE_chain,True,True,True,,13,1368.0,951.0,"{""previous_sample"": {""obtained_response"": ""I am sorry I broke your vase."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am sorry I broke your vase."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1274,2023-08-04 07:48:26,False,,,SRENode,2,,SREPractice,SREPractice,True,True,True,,43,1282.0,1248.0,"{""previous_sample"": {""obtained_response"": ""I am very fidgety, and I can`t keep still."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am very fidgety, and I can`t keep still."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1275,2023-08-04 07:48:40,False,,,SRENode,33,,SRE_chain,SRE_chain,True,True,True,,15,1314.0,1191.0,"{""previous_sample"": {""obtained_response"": ""shocked"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""shocked"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1276,2023-08-04 07:48:43,False,,,SRENode,61,,SRE_chain,SRE_chain,True,True,True,,15,1408.0,1182.0,"{""previous_sample"": {""obtained_response"": ""The house was beautifully designed, with fresh flowers in every room and scented candles creating an inviting home."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""The house was beautifully designed, with fresh flowers in every room and scented candles creating an inviting home."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1277,2023-08-04 07:48:54,False,,,SRENode,72,,SRE_chain,SRE_chain,True,True,True,,16,1312.0,1236.0,"{""previous_sample"": {""obtained_response"": ""excited"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""excited"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1278,2023-08-04 07:49:00,False,,,SRENode,91,,SRE_chain,SRE_chain,True,True,True,,15,1335.0,1244.0,"{""previous_sample"": {""obtained_response"": ""I want to thank you so much for all your hard work."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I want to thank you so much for all your hard work."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1279,2023-08-04 07:49:09,False,,,SRENode,30,,SRE_chain,SRE_chain,True,True,True,,16,1295.0,1199.0,"{""previous_sample"": {""obtained_response"": ""I can`t wait to go there."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I can`t wait to go there."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1280,2023-08-04 07:49:23,False,,,SRENode,66,,SRE_chain,SRE_chain,True,True,True,,12,1492.0,1234.0,"{""previous_sample"": {""obtained_response"": ""scared"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""scared"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1281,2023-08-04 07:49:24,False,,,SRENode,75,,SRE_chain,SRE_chain,True,True,True,,7,1306.0,1049.0,"{""previous_sample"": {""obtained_response"": ""If you need anything please don`t hesitate to ask and I will be right over."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""If you need anything please don`t hesitate to ask and I will be right over."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1282,2023-08-04 07:49:34,False,,,SRENode,2,,SREPractice,SREPractice,True,True,True,,44,1303.0,1274.0,"{""previous_sample"": {""obtained_response"": ""agitated"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""agitated"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1283,2023-08-04 07:49:44,False,,,SRENode,43,,SRE_chain,SRE_chain,True,True,True,,12,1363.0,1067.0,"{""previous_sample"": {""obtained_response"": ""Sorry this happened to you."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Sorry this happened to you."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1284,2023-08-04 07:49:47,False,,,SRENode,80,,SRE_chain,SRE_chain,True,True,True,,12,1353.0,1124.0,"{""previous_sample"": {""obtained_response"": ""appreciative"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""appreciative"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1285,2023-08-04 07:49:56,False,,,SRENode,32,,SRE_chain,SRE_chain,True,True,True,,14,1343.0,1214.0,"{""previous_sample"": {""obtained_response"": ""The mother was so grateful to have her lost child returned to her at the carnival."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""The mother was so grateful to have her lost child returned to her at the carnival."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1286,2023-08-04 07:49:58,False,,,SRENode,8,,SRE_chain,SRE_chain,True,True,True,,17,1354.0,1240.0,"{""previous_sample"": {""obtained_response"": ""interested"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""interested"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1287,2023-08-04 07:50:11,False,,,SRENode,1,,SREPractice,SREPractice,True,True,True,,36,1296.0,1269.0,"{""previous_sample"": {""obtained_response"": ""I am very very looking forward to going to see the show!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am very very looking forward to going to see the show!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1288,2023-08-04 07:50:37,False,,,SRENode,41,,SRE_chain,SRE_chain,True,True,True,,12,1393.0,1259.0,"{""previous_sample"": {""obtained_response"": ""I haven not seen her for a couple of hours and I am thinking she might be hurt."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I haven not seen her for a couple of hours and I am thinking she might be hurt."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1289,2023-08-04 07:50:39,False,,,SRENode,7,,SRE_chain,SRE_chain,True,True,True,,9,1504.0,1163.0,"{""previous_sample"": {""obtained_response"": ""depressed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""depressed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1290,2023-08-04 07:50:47,False,,,SRENode,92,,SRE_chain,SRE_chain,True,True,True,,22,1342.0,1238.0,"{""previous_sample"": {""obtained_response"": ""excited"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""excited"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1291,2023-08-04 07:50:48,False,,,SRENode,55,,SRE_chain,SRE_chain,True,True,True,,12,1378.0,1112.0,"{""previous_sample"": {""obtained_response"": ""uneasy"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""uneasy"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1292,2023-08-04 07:51:07,False,,,SRENode,19,,SRE_chain,SRE_chain,True,True,True,,11,1339.0,1243.0,"{""previous_sample"": {""obtained_response"": ""thankful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""thankful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1293,2023-08-04 07:51:07,False,,,SRENode,88,,SRE_chain,SRE_chain,True,True,True,,18,1402.0,1113.0,"{""previous_sample"": {""obtained_response"": ""ecstatic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""ecstatic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
