_initial_assets,awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,bonus,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,block_position,block,class,object_type,sentence,tones
{},False,{},2251,2023-12-17 06:34:38,False,,,DenseRatingRemnantTrial,2276,73,True,2276,167,152,DenseRatingRemnant,"{""sentence"": ""Is he really coming over then?"", ""tones"": [""worried"", ""angry"", ""joyful"", ""defensive"", ""affectionate""]}",True,False,,0.0,,"{""sentence"": ""Is he really coming over then?"", ""tones"": [""worried"", ""angry"", ""joyful"", ""defensive"", ""affectionate""], ""answer"": {""worried"": ""2"", ""angry"": ""1"", ""joyful"": ""2"", ""defensive"": ""4"", ""affectionate"": ""2""}}",True,3755.0,,,15.18,290.0,340.0,50.0,0,default,DenseRatingRemnantTrial,Info,Is he really coming over then?,"[""worried"", ""angry"", ""joyful"", ""defensive"", ""affectionate""]"
{},False,{},2252,2023-12-17 06:34:39,False,,,DenseRatingRemnantTrial,2310,36,True,2310,171,153,DenseRatingRemnant,"{""sentence"": ""What`s the story behind this antique, it seems quite intriguing?"", ""tones"": [""excited"", ""happy"", ""descriptive"", ""thankful"", ""nostalgic""]}",True,False,,0.0,,"{""sentence"": ""What`s the story behind this antique, it seems quite intriguing?"", ""tones"": [""excited"", ""happy"", ""descriptive"", ""thankful"", ""nostalgic""], ""answer"": {""excited"": ""4"", ""happy"": ""3"", ""descriptive"": ""3"", ""thankful"": ""1"", ""nostalgic"": ""1""}}",True,3759.0,,,20.584,240.0,290.0,50.0,0,default,DenseRatingRemnantTrial,Info,"What`s the story behind this antique, it seems quite intriguing?","[""excited"", ""happy"", ""descriptive"", ""thankful"", ""nostalgic""]"
{},False,{},2253,2023-12-17 06:34:48,False,,,DenseRatingRemnantTrial,2249,11,True,2249,165,154,DenseRatingRemnant,"{""sentence"": ""Guess what, I just won the lottery, I`m a millionaire now!"", ""tones"": [""reassuring"", ""confused"", ""uncertain"", ""worried"", ""desperate""]}",True,False,,0.0,,"{""sentence"": ""Guess what, I just won the lottery, I`m a millionaire now!"", ""tones"": [""reassuring"", ""confused"", ""uncertain"", ""worried"", ""desperate""], ""answer"": {""reassuring"": ""1"", ""confused"": ""1"", ""uncertain"": ""1"", ""worried"": ""1"", ""desperate"": ""1""}}",True,3766.0,,,20.265,240.0,290.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Guess what, I just won the lottery, I`m a millionaire now!","[""reassuring"", ""confused"", ""uncertain"", ""worried"", ""desperate""]"
{},False,{},2254,2023-12-17 06:34:50,False,,,DenseRatingRemnantTrial,2328,46,True,2328,170,155,DenseRatingRemnant,"{""sentence"": ""I was so thankful for your help."", ""tones"": [""defensive"", ""sarcastic"", ""confused"", ""sad"", ""desperate""]}",True,False,,0.0,,"{""sentence"": ""I was so thankful for your help."", ""tones"": [""defensive"", ""sarcastic"", ""confused"", ""sad"", ""desperate""], ""answer"": {""defensive"": ""1"", ""sarcastic"": ""2"", ""confused"": ""1"", ""sad"": ""1"", ""desperate"": ""1""}}",True,3763.0,,,16.581,240.0,290.0,50.0,0,default,DenseRatingRemnantTrial,Info,I was so thankful for your help.,"[""defensive"", ""sarcastic"", ""confused"", ""sad"", ""desperate""]"
{},False,{},2255,2023-12-17 06:34:52,False,,,DenseRatingRemnantTrial,2326,80,True,2326,172,156,DenseRatingRemnant,"{""sentence"": ""The more I tried to explain the situation the more I struggled to find the right words."", ""tones"": [""annoyed"", ""encouraging"", ""defensive"", ""skeptical"", ""disappointed""]}",True,False,,0.0,,"{""sentence"": ""The more I tried to explain the situation the more I struggled to find the right words."", ""tones"": [""annoyed"", ""encouraging"", ""defensive"", ""skeptical"", ""disappointed""], ""answer"": {""annoyed"": ""3"", ""encouraging"": ""1"", ""defensive"": ""1"", ""skeptical"": ""1"", ""disappointed"": ""4""}}",True,3769.0,,,21.236,240.0,290.0,50.0,0,default,DenseRatingRemnantTrial,Info,The more I tried to explain the situation the more I struggled to find the right words.,"[""annoyed"", ""encouraging"", ""defensive"", ""skeptical"", ""disappointed""]"
{},False,{},2256,2023-12-17 06:34:54,False,,,DenseRatingRemnantTrial,2315,68,True,2315,167,152,DenseRatingRemnant,"{""sentence"": ""Thank you so much for the lovely flowers."", ""tones"": [""relieved"", ""grateful"", ""annoyed"", ""surprised"", ""apologetic""]}",True,False,,0.0,,"{""sentence"": ""Thank you so much for the lovely flowers."", ""tones"": [""relieved"", ""grateful"", ""annoyed"", ""surprised"", ""apologetic""], ""answer"": {""relieved"": ""2"", ""grateful"": ""5"", ""annoyed"": ""1"", ""surprised"": ""1"", ""apologetic"": ""1""}}",True,3765.0,,,12.9,340.0,390.0,50.0,0,default,DenseRatingRemnantTrial,Info,Thank you so much for the lovely flowers.,"[""relieved"", ""grateful"", ""annoyed"", ""surprised"", ""apologetic""]"
{},False,{},2257,2023-12-17 06:35:01,False,,,DenseRatingRemnantTrial,2325,7,True,2325,176,157,DenseRatingRemnant,"{""sentence"": ""Do you really expect me to believe that?"", ""tones"": [""affectionate"", ""reassuring"", ""friendly"", ""happy"", ""annoyed""]}",True,False,,0.0,,"{""sentence"": ""Do you really expect me to believe that?"", ""tones"": [""affectionate"", ""reassuring"", ""friendly"", ""happy"", ""annoyed""], ""answer"": {""affectionate"": ""1"", ""reassuring"": ""2"", ""friendly"": ""2"", ""happy"": ""1"", ""annoyed"": ""5""}}",True,3774.0,,,17.625,140.0,190.0,50.0,0,default,DenseRatingRemnantTrial,Info,Do you really expect me to believe that?,"[""affectionate"", ""reassuring"", ""friendly"", ""happy"", ""annoyed""]"
{},False,{},2258,2023-12-17 06:35:02,False,,,DenseRatingRemnantTrial,2331,33,True,2331,171,153,DenseRatingRemnant,"{""sentence"": ""I love you more than words can express, my dear."", ""tones"": [""anxious"", ""descriptive"", ""excited"", ""indignant"", ""frustrated""]}",True,False,,0.0,,"{""sentence"": ""I love you more than words can express, my dear."", ""tones"": [""anxious"", ""descriptive"", ""excited"", ""indignant"", ""frustrated""], ""answer"": {""anxious"": ""1"", ""descriptive"": ""3"", ""excited"": ""2"", ""indignant"": ""1"", ""frustrated"": ""1""}}",True,3775.0,,,17.956,290.0,340.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I love you more than words can express, my dear.","[""anxious"", ""descriptive"", ""excited"", ""indignant"", ""frustrated""]"
{},False,{},2259,2023-12-17 06:35:07,False,,,DenseRatingRemnantTrial,2319,67,True,2319,175,158,DenseRatingRemnant,"{""sentence"": ""I am very sad about the news."", ""tones"": [""curious"", ""skeptical"", ""happy"", ""nostalgic"", ""friendly""]}",True,False,,0.0,,"{""sentence"": ""I am very sad about the news."", ""tones"": [""curious"", ""skeptical"", ""happy"", ""nostalgic"", ""friendly""], ""answer"": {""curious"": ""1"", ""skeptical"": ""1"", ""happy"": ""1"", ""nostalgic"": ""2"", ""friendly"": ""2""}}",True,3795.0,,,46.293,140.0,190.0,50.0,0,default,DenseRatingRemnantTrial,Info,I am very sad about the news.,"[""curious"", ""skeptical"", ""happy"", ""nostalgic"", ""friendly""]"
{},False,{},2260,2023-12-17 06:35:08,False,,,DenseRatingRemnantTrial,2250,25,True,2250,170,155,DenseRatingRemnant,"{""sentence"": ""I did not break the vase, it was already cracked when I got there!"", ""tones"": [""reassuring"", ""descriptive"", ""happy"", ""disappointed"", ""grateful""]}",True,False,,0.0,,"{""sentence"": ""I did not break the vase, it was already cracked when I got there!"", ""tones"": [""reassuring"", ""descriptive"", ""happy"", ""disappointed"", ""grateful""], ""answer"": {""reassuring"": ""1"", ""descriptive"": ""4"", ""happy"": ""1"", ""disappointed"": ""2"", ""grateful"": ""1""}}",True,3780.0,,,19.752,290.0,340.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I did not break the vase, it was already cracked when I got there!","[""reassuring"", ""descriptive"", ""happy"", ""disappointed"", ""grateful""]"
{},False,{},2261,2023-12-17 06:35:09,False,,,DenseRatingRemnantTrial,2304,72,True,2304,167,152,DenseRatingRemnant,"{""sentence"": ""I just want to lie in bed all day."", ""tones"": [""angry"", ""apologetic"", ""pleased"", ""joyful"", ""reassuring""]}",True,False,,0.0,,"{""sentence"": ""I just want to lie in bed all day."", ""tones"": [""angry"", ""apologetic"", ""pleased"", ""joyful"", ""reassuring""], ""answer"": {""angry"": ""1"", ""apologetic"": ""2"", ""pleased"": ""1"", ""joyful"": ""1"", ""reassuring"": ""1""}}",True,3776.0,,,12.272,390.0,440.0,50.0,0,default,DenseRatingRemnantTrial,Info,I just want to lie in bed all day.,"[""angry"", ""apologetic"", ""pleased"", ""joyful"", ""reassuring""]"
{},False,{},2262,2023-12-17 06:35:10,False,,,DenseRatingRemnantTrial,2248,4,True,2248,165,154,DenseRatingRemnant,"{""sentence"": ""Oh wow, I am absolutely thrilled about our upcoming road trip!"", ""tones"": [""apologetic"", ""angry"", ""joyful"", ""friendly"", ""concerned""]}",True,False,,0.0,,"{""sentence"": ""Oh wow, I am absolutely thrilled about our upcoming road trip!"", ""tones"": [""apologetic"", ""angry"", ""joyful"", ""friendly"", ""concerned""], ""answer"": {""apologetic"": ""1"", ""angry"": ""1"", ""joyful"": ""5"", ""friendly"": ""5"", ""concerned"": ""1""}}",True,3778.0,,,16.252,290.0,340.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh wow, I am absolutely thrilled about our upcoming road trip!","[""apologetic"", ""angry"", ""joyful"", ""friendly"", ""concerned""]"
{},False,{},2263,2023-12-17 06:35:15,False,,,DenseRatingRemnantTrial,2292,12,True,2292,172,156,DenseRatingRemnant,"{""sentence"": ""Are you feeling okay, you seem a bit off today?"", ""tones"": [""excited"", ""resigned"", ""sad"", ""happy"", ""uncertain""]}",True,False,,0.0,,"{""sentence"": ""Are you feeling okay, you seem a bit off today?"", ""tones"": [""excited"", ""resigned"", ""sad"", ""happy"", ""uncertain""], ""answer"": {""excited"": ""1"", ""resigned"": ""3"", ""sad"": ""4"", ""happy"": ""1"", ""uncertain"": ""4""}}",True,3781.0,,,14.03,290.0,340.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Are you feeling okay, you seem a bit off today?","[""excited"", ""resigned"", ""sad"", ""happy"", ""uncertain""]"
{},False,{},2264,2023-12-17 06:35:19,False,,,DenseRatingRemnantTrial,2252,61,True,2252,177,159,DenseRatingRemnant,"{""sentence"": ""The patient was unhappy with his treatment."", ""tones"": [""joyful"", ""admiring"", ""appreciative"", ""thankful"", ""disappointed""]}",True,False,,0.0,,"{""sentence"": ""The patient was unhappy with his treatment."", ""tones"": [""joyful"", ""admiring"", ""appreciative"", ""thankful"", ""disappointed""], ""answer"": {""joyful"": ""1"", ""admiring"": ""1"", ""appreciative"": ""1"", ""thankful"": ""1"", ""disappointed"": ""4""}}",True,3804.0,,,49.251,140.0,190.0,50.0,0,default,DenseRatingRemnantTrial,Info,The patient was unhappy with his treatment.,"[""joyful"", ""admiring"", ""appreciative"", ""thankful"", ""disappointed""]"
{},False,{},2265,2023-12-17 06:35:20,False,,,DenseRatingRemnantTrial,2311,41,True,2311,176,157,DenseRatingRemnant,"{""sentence"": ""I cannot believe I did so well in my exams."", ""tones"": [""sad"", ""resigned"", ""disappointed"", ""relieved"", ""surprised""]}",True,False,,0.0,,"{""sentence"": ""I cannot believe I did so well in my exams."", ""tones"": [""sad"", ""resigned"", ""disappointed"", ""relieved"", ""surprised""], ""answer"": {""sad"": ""2"", ""resigned"": ""2"", ""disappointed"": ""1"", ""relieved"": ""4"", ""surprised"": ""5""}}",True,3787.0,,,18.946,190.0,240.0,50.0,0,default,DenseRatingRemnantTrial,Info,I cannot believe I did so well in my exams.,"[""sad"", ""resigned"", ""disappointed"", ""relieved"", ""surprised""]"
{},False,{},2266,2023-12-17 06:35:22,False,,,DenseRatingRemnantTrial,2287,60,True,2287,171,153,DenseRatingRemnant,"{""sentence"": ""The sea shimmered in the sunlight."", ""tones"": [""apologetic"", ""friendly"", ""happy"", ""nostalgic"", ""excited""]}",True,False,,0.0,,"{""sentence"": ""The sea shimmered in the sunlight."", ""tones"": [""apologetic"", ""friendly"", ""happy"", ""nostalgic"", ""excited""], ""answer"": {""apologetic"": ""1"", ""friendly"": ""1"", ""happy"": ""2"", ""nostalgic"": ""2"", ""excited"": ""1""}}",True,3788.0,,,18.925,340.0,390.0,50.0,0,default,DenseRatingRemnantTrial,Info,The sea shimmered in the sunlight.,"[""apologetic"", ""friendly"", ""happy"", ""nostalgic"", ""excited""]"
{},False,{},2267,2023-12-17 06:35:24,False,,,DenseRatingRemnantTrial,2316,20,True,2316,167,152,DenseRatingRemnant,"{""sentence"": ""This hike is turning out to be challenging."", ""tones"": [""defensive"", ""curious"", ""urgent"", ""desperate"", ""surprised""]}",True,False,,0.0,,"{""sentence"": ""This hike is turning out to be challenging."", ""tones"": [""defensive"", ""curious"", ""urgent"", ""desperate"", ""surprised""], ""answer"": {""defensive"": ""1"", ""curious"": ""1"", ""urgent"": ""1"", ""desperate"": ""2"", ""surprised"": ""4""}}",True,3785.0,,,13.407,440.0,490.0,50.0,0,default,DenseRatingRemnantTrial,Info,This hike is turning out to be challenging.,"[""defensive"", ""curious"", ""urgent"", ""desperate"", ""surprised""]"
{},False,{},2268,2023-12-17 06:35:25,False,,,DenseRatingRemnantTrial,2284,64,True,2284,169,160,DenseRatingRemnant,"{""sentence"": ""Please allow me to assist with any problems you may have."", ""tones"": [""irritated"", ""indignant"", ""apologetic"", ""defensive"", ""sympathetic""]}",True,False,,0.0,,"{""sentence"": ""Please allow me to assist with any problems you may have."", ""tones"": [""irritated"", ""indignant"", ""apologetic"", ""defensive"", ""sympathetic""], ""answer"": {""irritated"": ""1"", ""indignant"": ""1"", ""apologetic"": ""1"", ""defensive"": ""1"", ""sympathetic"": ""2""}}",True,3805.0,,,42.903,140.0,190.0,50.0,0,default,DenseRatingRemnantTrial,Info,Please allow me to assist with any problems you may have.,"[""irritated"", ""indignant"", ""apologetic"", ""defensive"", ""sympathetic""]"
{},False,{},2269,2023-12-17 06:35:28,False,,,DenseRatingRemnantTrial,2270,75,True,2270,165,154,DenseRatingRemnant,"{""sentence"": ""Nothing seems to be going as planned."", ""tones"": [""descriptive"", ""grateful"", ""nostalgic"", ""curious"", ""thankful""]}",True,False,,0.0,,"{""sentence"": ""Nothing seems to be going as planned."", ""tones"": [""descriptive"", ""grateful"", ""nostalgic"", ""curious"", ""thankful""], ""answer"": {""descriptive"": ""4"", ""grateful"": ""1"", ""nostalgic"": ""1"", ""curious"": ""1"", ""thankful"": ""1""}}",True,3792.0,,,22.907,340.0,390.0,50.0,0,default,DenseRatingRemnantTrial,Info,Nothing seems to be going as planned.,"[""descriptive"", ""grateful"", ""nostalgic"", ""curious"", ""thankful""]"
{},False,{},2270,2023-12-17 06:35:29,False,,,DenseRatingRemnantTrial,2259,15,True,2259,170,155,DenseRatingRemnant,"{""sentence"": ""I`m really worried about your excessive workload, are you managing alright?"", ""tones"": [""sad"", ""uncertain"", ""apologetic"", ""surprised"", ""defensive""]}",True,False,,0.0,,"{""sentence"": ""I`m really worried about your excessive workload, are you managing alright?"", ""tones"": [""sad"", ""uncertain"", ""apologetic"", ""surprised"", ""defensive""], ""answer"": {""sad"": ""1"", ""uncertain"": ""2"", ""apologetic"": ""2"", ""surprised"": ""3"", ""defensive"": ""1""}}",True,3791.0,,,17.595,340.0,390.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I`m really worried about your excessive workload, are you managing alright?","[""sad"", ""uncertain"", ""apologetic"", ""surprised"", ""defensive""]"
{},False,{},2271,2023-12-17 06:35:31,False,,,DenseRatingRemnantTrial,2266,9,True,2266,172,156,DenseRatingRemnant,"{""sentence"": ""Remember when we used to catch fireflies on warm summer nights?"", ""tones"": [""sarcastic"", ""irritated"", ""disappointed"", ""sad"", ""apologetic""]}",True,False,,0.0,,"{""sentence"": ""Remember when we used to catch fireflies on warm summer nights?"", ""tones"": [""sarcastic"", ""irritated"", ""disappointed"", ""sad"", ""apologetic""], ""answer"": {""sarcastic"": ""1"", ""irritated"": ""1"", ""disappointed"": ""2"", ""sad"": ""3"", ""apologetic"": ""1""}}",True,3790.0,,,16.251,340.0,390.0,50.0,0,default,DenseRatingRemnantTrial,Info,Remember when we used to catch fireflies on warm summer nights?,"[""sarcastic"", ""irritated"", ""disappointed"", ""sad"", ""apologetic""]"
{},False,{},2272,2023-12-17 06:35:34,False,,,DenseRatingRemnantTrial,2247,58,True,2247,178,161,DenseRatingRemnant,"{""sentence"": ""Katie wanted to finish the meal."", ""tones"": [""frustrated"", ""urgent"", ""grateful"", ""excited"", ""encouraging""]}",True,False,,0.0,,"{""sentence"": ""Katie wanted to finish the meal."", ""tones"": [""frustrated"", ""urgent"", ""grateful"", ""excited"", ""encouraging""], ""answer"": {""frustrated"": ""2"", ""urgent"": ""5"", ""grateful"": ""1"", ""excited"": ""1"", ""encouraging"": ""1""}}",True,3797.0,,,23.642,140.0,190.0,50.0,0,default,DenseRatingRemnantTrial,Info,Katie wanted to finish the meal.,"[""frustrated"", ""urgent"", ""grateful"", ""excited"", ""encouraging""]"
{},False,{},2273,2023-12-17 06:35:40,False,,,DenseRatingRemnantTrial,2254,56,True,2254,167,152,DenseRatingRemnant,"{""sentence"": ""Great to hear the news."", ""tones"": [""sympathetic"", ""frustrated"", ""irritated"", ""encouraging"", ""uncertain""]}",True,False,,0.0,,"{""sentence"": ""Great to hear the news."", ""tones"": [""sympathetic"", ""frustrated"", ""irritated"", ""encouraging"", ""uncertain""], ""answer"": {""sympathetic"": ""3"", ""frustrated"": ""1"", ""irritated"": ""1"", ""encouraging"": ""4"", ""uncertain"": ""1""}}",True,3794.0,,,14.144,490.0,540.0,50.0,0,default,DenseRatingRemnantTrial,Info,Great to hear the news.,"[""sympathetic"", ""frustrated"", ""irritated"", ""encouraging"", ""uncertain""]"
{},False,{},2274,2023-12-17 06:35:41,False,,,DenseRatingRemnantTrial,2272,35,True,2272,176,157,DenseRatingRemnant,"{""sentence"": ""I can`t wait to see the concert tonight, it`s going to be amazing!"", ""tones"": [""thankful"", ""appreciative"", ""reflective"", ""concerned"", ""sarcastic""]}",True,False,,0.0,,"{""sentence"": ""I can`t wait to see the concert tonight, it`s going to be amazing!"", ""tones"": [""thankful"", ""appreciative"", ""reflective"", ""concerned"", ""sarcastic""], ""answer"": {""thankful"": ""4"", ""appreciative"": ""5"", ""reflective"": ""2"", ""concerned"": ""1"", ""sarcastic"": ""1""}}",True,3796.0,,,15.646,240.0,290.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I can`t wait to see the concert tonight, it`s going to be amazing!","[""thankful"", ""appreciative"", ""reflective"", ""concerned"", ""sarcastic""]"
{},False,{},2275,2023-12-17 06:35:43,False,,,DenseRatingRemnantTrial,2303,77,True,2303,171,153,DenseRatingRemnant,"{""sentence"": ""Why are you so hostile to me?"", ""tones"": [""anxious"", ""urgent"", ""sad"", ""surprised"", ""defensive""]}",True,False,,0.0,,"{""sentence"": ""Why are you so hostile to me?"", ""tones"": [""anxious"", ""urgent"", ""sad"", ""surprised"", ""defensive""], ""answer"": {""anxious"": ""3"", ""urgent"": ""4"", ""sad"": ""4"", ""surprised"": ""3"", ""defensive"": ""4""}}",True,3839.0,,,89.003,390.0,440.0,50.0,0,default,DenseRatingRemnantTrial,Info,Why are you so hostile to me?,"[""anxious"", ""urgent"", ""sad"", ""surprised"", ""defensive""]"
{},False,{},2276,2023-12-17 06:35:48,False,,,DenseRatingRemnantTrial,2299,69,True,2299,172,156,DenseRatingRemnant,"{""sentence"": ""I cannot wait to open my birthday present."", ""tones"": [""skeptical"", ""uncertain"", ""encouraging"", ""confused"", ""joyful""]}",True,False,,0.0,,"{""sentence"": ""I cannot wait to open my birthday present."", ""tones"": [""skeptical"", ""uncertain"", ""encouraging"", ""confused"", ""joyful""], ""answer"": {""skeptical"": ""1"", ""uncertain"": ""1"", ""encouraging"": ""3"", ""confused"": ""1"", ""joyful"": ""4""}}",True,3799.0,,,12.685,390.0,440.0,50.0,0,default,DenseRatingRemnantTrial,Info,I cannot wait to open my birthday present.,"[""skeptical"", ""uncertain"", ""encouraging"", ""confused"", ""joyful""]"
{},False,{},2277,2023-12-17 06:35:48,False,,,DenseRatingRemnantTrial,2289,79,True,2289,170,155,DenseRatingRemnant,"{""sentence"": ""You have done exceedingly well, I am so happy."", ""tones"": [""concerned"", ""grateful"", ""sympathetic"", ""resigned"", ""indignant""]}",True,False,,0.0,,"{""sentence"": ""You have done exceedingly well, I am so happy."", ""tones"": [""concerned"", ""grateful"", ""sympathetic"", ""resigned"", ""indignant""], ""answer"": {""concerned"": ""1"", ""grateful"": ""2"", ""sympathetic"": ""1"", ""resigned"": ""1"", ""indignant"": ""1""}}",True,3803.0,,,18.875,390.0,440.0,50.0,0,default,DenseRatingRemnantTrial,Info,"You have done exceedingly well, I am so happy.","[""concerned"", ""grateful"", ""sympathetic"", ""resigned"", ""indignant""]"
{},False,{},2278,2023-12-17 06:35:53,False,,,DenseRatingRemnantTrial,2264,31,True,2264,165,154,DenseRatingRemnant,"{""sentence"": ""Do you remember those endless summers we spent at grandma`s lake house, fishing and telling stories around the campfire?"", ""tones"": [""skeptical"", ""nostalgic"", ""surprised"", ""apologetic"", ""sympathetic""]}",True,False,,0.0,,"{""sentence"": ""Do you remember those endless summers we spent at grandma`s lake house, fishing and telling stories around the campfire?"", ""tones"": [""skeptical"", ""nostalgic"", ""surprised"", ""apologetic"", ""sympathetic""], ""answer"": {""skeptical"": ""1"", ""nostalgic"": ""5"", ""surprised"": ""1"", ""apologetic"": ""1"", ""sympathetic"": ""1""}}",True,3816.0,,,36.087,390.0,440.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Do you remember those endless summers we spent at grandma`s lake house, fishing and telling stories around the campfire?","[""skeptical"", ""nostalgic"", ""surprised"", ""apologetic"", ""sympathetic""]"
{},False,{},2279,2023-12-17 06:35:56,False,,,DenseRatingRemnantTrial,2298,1,True,2298,167,152,DenseRatingRemnant,"{""sentence"": ""Hey there, how was your weekend, buddy?"", ""tones"": [""resigned"", ""descriptive"", ""affectionate"", ""disappointed"", ""grateful""]}",True,False,,0.0,,"{""sentence"": ""Hey there, how was your weekend, buddy?"", ""tones"": [""resigned"", ""descriptive"", ""affectionate"", ""disappointed"", ""grateful""], ""answer"": {""resigned"": ""1"", ""descriptive"": ""2"", ""affectionate"": ""4"", ""disappointed"": ""1"", ""grateful"": ""1""}}",True,3808.0,,,16.125,540.0,590.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Hey there, how was your weekend, buddy?","[""resigned"", ""descriptive"", ""affectionate"", ""disappointed"", ""grateful""]"
{},False,{},2280,2023-12-17 06:35:56,False,,,DenseRatingRemnantTrial,2295,23,True,2295,175,158,DenseRatingRemnant,"{""sentence"": ""Please, I need your help immediately, I don`t know what to do!"", ""tones"": [""sarcastic"", ""thankful"", ""encouraging"", ""reassuring"", ""defensive""]}",True,False,,0.0,,"{""sentence"": ""Please, I need your help immediately, I don`t know what to do!"", ""tones"": [""sarcastic"", ""thankful"", ""encouraging"", ""reassuring"", ""defensive""], ""answer"": {""sarcastic"": ""1"", ""thankful"": ""1"", ""encouraging"": ""2"", ""reassuring"": ""2"", ""defensive"": ""1""}}",True,3818.0,,,38.102,190.0,240.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Please, I need your help immediately, I don`t know what to do!","[""sarcastic"", ""thankful"", ""encouraging"", ""reassuring"", ""defensive""]"
{},False,{},2281,2023-12-17 06:35:58,False,,,DenseRatingRemnantTrial,2279,34,True,2279,176,157,DenseRatingRemnant,"{""sentence"": ""Wow, I can`t believe we`re actually going to Disneyland tomorrow!"", ""tones"": [""admiring"", ""curious"", ""irritated"", ""skeptical"", ""anxious""]}",True,False,,0.0,,"{""sentence"": ""Wow, I can`t believe we`re actually going to Disneyland tomorrow!"", ""tones"": [""admiring"", ""curious"", ""irritated"", ""skeptical"", ""anxious""], ""answer"": {""admiring"": ""2"", ""curious"": ""2"", ""irritated"": ""1"", ""skeptical"": ""1"", ""anxious"": ""2""}}",True,3806.0,,,13.338,290.0,340.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Wow, I can`t believe we`re actually going to Disneyland tomorrow!","[""admiring"", ""curious"", ""irritated"", ""skeptical"", ""anxious""]"
{},False,{},2282,2023-12-17 06:36:00,False,,,DenseRatingRemnantTrial,2268,51,True,2268,178,161,DenseRatingRemnant,"{""sentence"": ""I could not have done the decorating without your help."", ""tones"": [""worried"", ""frustrated"", ""annoyed"", ""desperate"", ""relieved""]}",True,False,,0.0,,"{""sentence"": ""I could not have done the decorating without your help."", ""tones"": [""worried"", ""frustrated"", ""annoyed"", ""desperate"", ""relieved""], ""answer"": {""worried"": ""1"", ""frustrated"": ""1"", ""annoyed"": ""1"", ""desperate"": ""1"", ""relieved"": ""5""}}",True,3811.0,,,18.081,190.0,240.0,50.0,0,default,DenseRatingRemnantTrial,Info,I could not have done the decorating without your help.,"[""worried"", ""frustrated"", ""annoyed"", ""desperate"", ""relieved""]"
{},False,{},2283,2023-12-17 06:36:03,False,,,DenseRatingRemnantTrial,2281,76,True,2281,172,156,DenseRatingRemnant,"{""sentence"": ""It was just another day."", ""tones"": [""disappointed"", ""curious"", ""happy"", ""descriptive"", ""nostalgic""]}",True,False,,0.0,,"{""sentence"": ""It was just another day."", ""tones"": [""disappointed"", ""curious"", ""happy"", ""descriptive"", ""nostalgic""], ""answer"": {""disappointed"": ""3"", ""curious"": ""1"", ""happy"": ""2"", ""descriptive"": ""2"", ""nostalgic"": ""2""}}",True,3810.0,,,13.317,440.0,490.0,50.0,0,default,DenseRatingRemnantTrial,Info,It was just another day.,"[""disappointed"", ""curious"", ""happy"", ""descriptive"", ""nostalgic""]"
{},False,{},2284,2023-12-17 06:36:09,False,,,DenseRatingRemnantTrial,2306,55,True,2306,170,155,DenseRatingRemnant,"{""sentence"": ""It is a known fact that bananas are a yellow fruit."", ""tones"": [""surprised"", ""curious"", ""disappointed"", ""uncertain"", ""worried""]}",True,False,,0.0,,"{""sentence"": ""It is a known fact that bananas are a yellow fruit."", ""tones"": [""surprised"", ""curious"", ""disappointed"", ""uncertain"", ""worried""], ""answer"": {""surprised"": ""1"", ""curious"": ""1"", ""disappointed"": ""1"", ""uncertain"": ""1"", ""worried"": ""1""}}",True,3812.0,,,15.457,440.0,490.0,50.0,0,default,DenseRatingRemnantTrial,Info,It is a known fact that bananas are a yellow fruit.,"[""surprised"", ""curious"", ""disappointed"", ""uncertain"", ""worried""]"
{},False,{},2285,2023-12-17 06:36:10,False,,,DenseRatingRemnantTrial,2258,10,True,2258,177,159,DenseRatingRemnant,"{""sentence"": ""I`m really worried about your recent behavior, are you okay?"", ""tones"": [""pleased"", ""thankful"", ""excited"", ""uncertain"", ""worried""]}",True,False,,0.0,,"{""sentence"": ""I`m really worried about your recent behavior, are you okay?"", ""tones"": [""pleased"", ""thankful"", ""excited"", ""uncertain"", ""worried""], ""answer"": {""pleased"": ""1"", ""thankful"": ""1"", ""excited"": ""1"", ""uncertain"": ""1"", ""worried"": ""5""}}",True,3829.0,,,46.75,190.0,240.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I`m really worried about your recent behavior, are you okay?","[""pleased"", ""thankful"", ""excited"", ""uncertain"", ""worried""]"
