awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,network_id,participant_id,trial_maker_id,module_id,_on_create_called,_on_deploy_called,ready_for_trials,key,degree,child_id,parent_id,seed,definition,context,participant_group,block,propagate_failure,n_viable_trials,class,object_type
False,{},1216,2023-08-04 11:00:49,False,,,SRENode,92,,SRE_chain,SRE_chain,True,True,True,,15,1415.0,1129.0,"{""previous_sample"": {""obtained_response"": ""You showed up in the nick of time."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""You showed up in the nick of time."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1217,2023-08-04 11:00:50,False,,,SRENode,15,,SRE_chain,SRE_chain,True,True,True,,14,1290.0,1095.0,"{""previous_sample"": {""obtained_response"": ""My football team lost last night."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""My football team lost last night."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1218,2023-08-04 11:00:52,False,,,SRENode,22,,SRE_chain,SRE_chain,True,True,True,,11,1291.0,1199.0,"{""previous_sample"": {""obtained_response"": ""exhausted"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""exhausted"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1219,2023-08-04 11:00:57,False,,,SRENode,32,,SRE_chain,SRE_chain,True,True,True,,11,1280.0,1168.0,"{""previous_sample"": {""obtained_response"": ""fatigued"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""fatigued"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1220,2023-08-04 11:00:57,False,,,SRENode,40,,SRE_chain,SRE_chain,True,True,True,,9,1255.0,1096.0,"{""previous_sample"": {""obtained_response"": ""fretful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""fretful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1221,2023-08-04 11:01:00,False,,,SRENode,78,,SRE_chain,SRE_chain,True,True,True,,12,1235.0,1078.0,"{""previous_sample"": {""obtained_response"": ""surprised"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""surprised"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1222,2023-08-04 11:01:06,False,,,SRENode,28,,SRE_chain,SRE_chain,True,True,True,,12,1457.0,1107.0,"{""previous_sample"": {""obtained_response"": ""I totally disagree with what you are saying and your attitude is illogical."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I totally disagree with what you are saying and your attitude is illogical."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1223,2023-08-04 11:01:06,False,,,SRENode,64,,SRE_chain,SRE_chain,True,True,True,,13,1272.0,1204.0,"{""previous_sample"": {""obtained_response"": ""I am truly saddened by this!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am truly saddened by this!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1224,2023-08-04 11:01:07,False,,,SRENode,59,,SRE_chain,SRE_chain,True,True,True,,9,1385.0,1073.0,"{""previous_sample"": {""obtained_response"": ""My dad mended my car."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""My dad mended my car."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1225,2023-08-04 11:01:07,False,,,SRENode,36,,SRE_chain,SRE_chain,True,True,True,,10,1327.0,1091.0,"{""previous_sample"": {""obtained_response"": ""He`s the last person I`d have expected to cheat on his wife."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""He`s the last person I`d have expected to cheat on his wife."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1226,2023-08-04 11:01:08,False,,,SRENode,47,,SRE_chain,SRE_chain,True,True,True,,13,1332.0,1067.0,"{""previous_sample"": {""obtained_response"": ""happy"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""happy"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1227,2023-08-04 11:01:09,False,,,SRENode,1,,SREPractice,SREPractice,True,True,True,,25,1249.0,1207.0,"{""previous_sample"": {""obtained_response"": ""sceptical"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""sceptical"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1228,2023-08-04 11:01:15,False,,,SRENode,86,,SRE_chain,SRE_chain,True,True,True,,10,1263.0,1006.0,"{""previous_sample"": {""obtained_response"": ""thankful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""thankful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1229,2023-08-04 11:01:18,False,,,SRENode,73,,SRE_chain,SRE_chain,True,True,True,,16,1402.0,1071.0,"{""previous_sample"": {""obtained_response"": ""annoyed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""annoyed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1230,2023-08-04 11:01:20,False,,,SRENode,48,,SRE_chain,SRE_chain,True,True,True,,11,1262.0,1147.0,"{""previous_sample"": {""obtained_response"": ""You must come over here this instance."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""You must come over here this instance."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1231,2023-08-04 11:01:21,False,,,SRENode,42,,SRE_chain,SRE_chain,True,True,True,,15,1372.0,1002.0,"{""previous_sample"": {""obtained_response"": ""friendly"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""friendly"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1232,2023-08-04 11:01:26,False,,,SRENode,21,,SRE_chain,SRE_chain,True,True,True,,11,1261.0,1152.0,"{""previous_sample"": {""obtained_response"": ""happy"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""happy"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1233,2023-08-04 11:01:26,False,,,SRENode,18,,SRE_chain,SRE_chain,True,True,True,,13,1289.0,1197.0,"{""previous_sample"": {""obtained_response"": ""upset"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""upset"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1234,2023-08-04 11:01:31,False,,,SRENode,17,,SRE_chain,SRE_chain,True,True,True,,14,1266.0,1191.0,"{""previous_sample"": {""obtained_response"": ""There`s no exit, how on earth do we leave?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""There`s no exit, how on earth do we leave?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1235,2023-08-04 11:01:36,False,,,SRENode,78,,SRE_chain,SRE_chain,True,True,True,,13,1301.0,1221.0,"{""previous_sample"": {""obtained_response"": ""Thank you so much for the beautiful flowers, they were unexpected!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Thank you so much for the beautiful flowers, they were unexpected!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1236,2023-08-04 11:01:36,False,,,SRENode,89,,SRE_chain,SRE_chain,True,True,True,,12,1299.0,1161.0,"{""previous_sample"": {""obtained_response"": ""compassionate"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""compassionate"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1237,2023-08-04 11:01:36,False,,,SRENode,8,,SRE_chain,SRE_chain,True,True,True,,10,1278.0,1155.0,"{""previous_sample"": {""obtained_response"": ""The final puzzle piece fit in easily, the picture was complete."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""The final puzzle piece fit in easily, the picture was complete."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1238,2023-08-04 11:01:38,False,,,SRENode,2,,SREPractice,SREPractice,True,True,True,,30,1256.0,1213.0,"{""previous_sample"": {""obtained_response"": ""solemn"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""solemn"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1239,2023-08-04 11:01:40,False,,,SRENode,16,,SRE_chain,SRE_chain,True,True,True,,13,1442.0,1193.0,"{""previous_sample"": {""obtained_response"": ""delighted"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""delighted"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1240,2023-08-04 11:01:40,False,,,SRENode,26,,SRE_chain,SRE_chain,True,True,True,,8,1376.0,1184.0,"{""previous_sample"": {""obtained_response"": ""Can`t you do anything right?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Can`t you do anything right?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1241,2023-08-04 11:01:41,False,,,SRENode,67,,SRE_chain,SRE_chain,True,True,True,,18,1340.0,1214.0,"{""previous_sample"": {""obtained_response"": ""hopeful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""hopeful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1242,2023-08-04 11:01:43,False,,,SRENode,63,,SRE_chain,SRE_chain,True,True,True,,16,1306.0,1209.0,"{""previous_sample"": {""obtained_response"": ""excited"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""excited"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1243,2023-08-04 11:01:45,False,,,SRENode,35,,SRE_chain,SRE_chain,True,True,True,,18,1387.0,1202.0,"{""previous_sample"": {""obtained_response"": ""Thank you so much for the beautiful flowers, they were unexpected!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Thank you so much for the beautiful flowers, they were unexpected!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1244,2023-08-04 11:01:47,False,,,SRENode,85,,SRE_chain,SRE_chain,True,True,True,,15,1283.0,1206.0,"{""previous_sample"": {""obtained_response"": ""My dad bought me tickets to the match tomorrow, we are sure to win!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""My dad bought me tickets to the match tomorrow, we are sure to win!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1245,2023-08-04 11:01:48,False,,,SRENode,37,,SRE_chain,SRE_chain,True,True,True,,9,1304.0,897.0,"{""previous_sample"": {""obtained_response"": ""curious"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""curious"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1246,2023-08-04 11:01:49,False,,,SRENode,83,,SRE_chain,SRE_chain,True,True,True,,11,1269.0,1121.0,"{""previous_sample"": {""obtained_response"": ""Wow, a first class degree means that you must be very clever!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Wow, a first class degree means that you must be very clever!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1247,2023-08-04 11:01:51,False,,,SRENode,55,,SRE_chain,SRE_chain,True,True,True,,13,1364.0,1175.0,"{""previous_sample"": {""obtained_response"": ""I am having so much fun."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am having so much fun."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1248,2023-08-04 11:01:51,False,,,SRENode,34,,SRE_chain,SRE_chain,True,True,True,,11,1390.0,1186.0,"{""previous_sample"": {""obtained_response"": ""anxious"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""anxious"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1249,2023-08-04 11:01:51,False,,,SRENode,1,,SREPractice,SREPractice,True,True,True,,26,1284.0,1227.0,"{""previous_sample"": {""obtained_response"": ""I`m so scared I think I`m going to be ill."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I`m so scared I think I`m going to be ill."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1250,2023-08-04 11:01:52,False,,,SRENode,82,,SRE_chain,SRE_chain,True,True,True,,12,1308.0,1187.0,"{""previous_sample"": {""obtained_response"": ""bitter"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""bitter"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1251,2023-08-04 11:01:57,False,,,SRENode,45,,SRE_chain,SRE_chain,True,True,True,,13,1274.0,1188.0,"{""previous_sample"": {""obtained_response"": ""curious"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""curious"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1252,2023-08-04 11:02:00,False,,,SRENode,33,,SRE_chain,SRE_chain,True,True,True,,17,1338.0,1169.0,"{""previous_sample"": {""obtained_response"": ""confident"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""confident"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1253,2023-08-04 11:02:05,False,,,SRENode,10,,SRE_chain,SRE_chain,True,True,True,,11,1369.0,1104.0,"{""previous_sample"": {""obtained_response"": ""sad"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""sad"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1254,2023-08-04 11:02:06,False,,,SRENode,72,,SRE_chain,SRE_chain,True,True,True,,8,1282.0,1151.0,"{""previous_sample"": {""obtained_response"": ""confused"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""confused"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1255,2023-08-04 11:02:10,False,,,SRENode,40,,SRE_chain,SRE_chain,True,True,True,,10,1321.0,1220.0,"{""previous_sample"": {""obtained_response"": ""I really hope everything runs smoothly."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I really hope everything runs smoothly."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1256,2023-08-04 11:02:11,False,,,SRENode,2,,SREPractice,SREPractice,True,True,True,,31,1276.0,1238.0,"{""previous_sample"": {""obtained_response"": ""Everyone at the funeral bowed their heads."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Everyone at the funeral bowed their heads."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1257,2023-08-04 11:02:15,False,,,SRENode,11,,SRE_chain,SRE_chain,True,True,True,,13,1300.0,1185.0,"{""previous_sample"": {""obtained_response"": ""angry"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""angry"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1258,2023-08-04 11:02:17,False,,,SRENode,61,,SRE_chain,SRE_chain,True,True,True,,15,1314.0,1128.0,"{""previous_sample"": {""obtained_response"": ""It was rather unexpected that this was the result."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""It was rather unexpected that this was the result."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1259,2023-08-04 11:02:19,False,,,SRENode,54,,SRE_chain,SRE_chain,True,True,True,,12,1342.0,940.0,"{""previous_sample"": {""obtained_response"": ""condescending"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""condescending"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1260,2023-08-04 11:02:24,False,,,SRENode,68,,SRE_chain,SRE_chain,True,True,True,,10,1473.0,1171.0,"{""previous_sample"": {""obtained_response"": ""urgent"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""urgent"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1261,2023-08-04 11:02:27,False,,,SRENode,21,,SRE_chain,SRE_chain,True,True,True,,12,1287.0,1232.0,"{""previous_sample"": {""obtained_response"": ""My youngest just said his first word."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""My youngest just said his first word."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1262,2023-08-04 11:02:29,False,,,SRENode,48,,SRE_chain,SRE_chain,True,True,True,,12,1350.0,1230.0,"{""previous_sample"": {""obtained_response"": ""rushed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""rushed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1263,2023-08-04 11:02:30,False,,,SRENode,86,,SRE_chain,SRE_chain,True,True,True,,11,1609.0,1228.0,"{""previous_sample"": {""obtained_response"": ""That is very kind of you, sir."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""That is very kind of you, sir."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1264,2023-08-04 11:02:31,False,,,SRENode,44,,SRE_chain,SRE_chain,True,True,True,,15,1285.0,1212.0,"{""previous_sample"": {""obtained_response"": ""cheerful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""cheerful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1265,2023-08-04 11:02:32,False,,,SRENode,38,,SRE_chain,SRE_chain,True,True,True,,15,1326.0,1162.0,"{""previous_sample"": {""obtained_response"": ""cautious"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""cautious"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1266,2023-08-04 11:02:33,False,,,SRENode,17,,SRE_chain,SRE_chain,True,True,True,,15,1421.0,1234.0,"{""previous_sample"": {""obtained_response"": ""worried"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""worried"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1267,2023-08-04 11:02:33,False,,,SRENode,52,,SRE_chain,SRE_chain,True,True,True,,16,,1192.0,"{""previous_sample"": {""obtained_response"": ""disappointed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""disappointed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,0,SRENode,Node
False,{},1268,2023-08-04 11:02:33,False,,,SRENode,52,,SRE_chain,SRE_chain,True,True,True,,16,1384.0,1192.0,"{""previous_sample"": {""obtained_response"": ""disappointed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""disappointed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1269,2023-08-04 11:02:35,False,,,SRENode,83,,SRE_chain,SRE_chain,True,True,True,,12,1293.0,1246.0,"{""previous_sample"": {""obtained_response"": ""complementary"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""complementary"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1270,2023-08-04 11:02:38,False,,,SRENode,7,,SRE_chain,SRE_chain,True,True,True,,15,1392.0,1200.0,"{""previous_sample"": {""obtained_response"": ""concerned"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""concerned"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1271,2023-08-04 11:02:42,False,,,SRENode,79,,SRE_chain,SRE_chain,True,True,True,,14,1288.0,1208.0,"{""previous_sample"": {""obtained_response"": ""suspicious"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""suspicious"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1272,2023-08-04 11:02:42,False,,,SRENode,64,,SRE_chain,SRE_chain,True,True,True,,14,1323.0,1223.0,"{""previous_sample"": {""obtained_response"": ""upset"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""upset"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1273,2023-08-04 11:02:50,False,,,SRENode,27,,SRE_chain,SRE_chain,True,True,True,,12,1393.0,1178.0,"{""previous_sample"": {""obtained_response"": ""She donated a lot of money to charity last month."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""She donated a lot of money to charity last month."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1274,2023-08-04 11:02:52,False,,,SRENode,45,,SRE_chain,SRE_chain,True,True,True,,14,1346.0,1251.0,"{""previous_sample"": {""obtained_response"": ""I wonder what it is that caused this."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I wonder what it is that caused this."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1275,2023-08-04 11:02:54,False,,,SRENode,39,,SRE_chain,SRE_chain,True,True,True,,16,1310.0,1079.0,"{""previous_sample"": {""obtained_response"": ""The doctor has asked me to come into the hospital tomorrow."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""The doctor has asked me to come into the hospital tomorrow."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1276,2023-08-04 11:03:00,False,,,SRENode,2,,SREPractice,SREPractice,True,True,True,,32,1305.0,1256.0,"{""previous_sample"": {""obtained_response"": ""sad"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""sad"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1277,2023-08-04 11:03:00,False,,,SRENode,29,,SRE_chain,SRE_chain,True,True,True,,13,1311.0,1088.0,"{""previous_sample"": {""obtained_response"": ""fearful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""fearful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1278,2023-08-04 11:03:00,False,,,SRENode,8,,SRE_chain,SRE_chain,True,True,True,,11,1298.0,1237.0,"{""previous_sample"": {""obtained_response"": ""satisfied"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""satisfied"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1279,2023-08-04 11:03:02,False,,,SRENode,5,,SRE_chain,SRE_chain,True,True,True,,12,1472.0,1110.0,"{""previous_sample"": {""obtained_response"": ""This has to be done very quickly."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""This has to be done very quickly."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1280,2023-08-04 11:03:03,False,,,SRENode,32,,SRE_chain,SRE_chain,True,True,True,,12,1413.0,1219.0,"{""previous_sample"": {""obtained_response"": ""Is there much further to walk?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Is there much further to walk?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1281,2023-08-04 11:03:07,False,,,SRENode,65,,SRE_chain,SRE_chain,True,True,True,,17,1343.0,1135.0,"{""previous_sample"": {""obtained_response"": ""I am so happy to see you!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am so happy to see you!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1282,2023-08-04 11:03:08,False,,,SRENode,72,,SRE_chain,SRE_chain,True,True,True,,9,1330.0,1254.0,"{""previous_sample"": {""obtained_response"": ""I don`t understand why you would choose that place for dinner?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I don`t understand why you would choose that place for dinner?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},1283,2023-08-04 11:03:09,False,,,SRENode,85,,SRE_chain,SRE_chain,True,True,True,,16,1685.0,1244.0,"{""previous_sample"": {""obtained_response"": ""optimistic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""optimistic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1284,2023-08-04 11:03:12,False,,,SRENode,1,,SREPractice,SREPractice,True,True,True,,27,1309.0,1249.0,"{""previous_sample"": {""obtained_response"": ""worried"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""worried"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},1285,2023-08-04 11:03:12,False,,,SRENode,44,,SRE_chain,SRE_chain,True,True,True,,16,1453.0,1264.0,"{""previous_sample"": {""obtained_response"": ""I love walking in this bright, summer sunshine."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I love walking in this bright, summer sunshine."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
